"wu_name","node_name","start_blast","end_blast","start_blast_epoch","end_blast_epoch","ID","sent","received","diff_sent","diff_rec","diff_blast","diff_all","diff_server_client"
"blast500k_test_pub_fileFULL_gr_4655","IS24T-06XX287-DT","Wed 11/18/2015- 6:11:18.88","Wed 11/18/2015- 6:25:51.82",1447801878,1447802751,22942,1447801875,1447802784,3,33,873,909,36
"blast500k_test_pub_fileFULL_gr_4656","IS24T-06XX274-DT","Wed 11/18/2015- 6:12:03.06","Wed 11/18/2015- 6:25:45.50",1447801923,1447802745,22943,1447801902,1447802761,21,16,822,859,37
"blast500k_test_pub_fileFULL_gr_4657","IS24T-06XX258-DT","Wed 11/18/2015- 6:21:52.87","Wed 11/18/2015- 6:31:50.95",1447802512,1447803110,22944,1447802488,1447803128,24,18,598,640,42
"blast500k_test_pub_fileFULL_gr_4658","IS24T-06XX280-DT","Wed 11/18/2015- 6:05:25.70","Wed 11/18/2015- 6:23:57.55",1447801525,1447802637,22945,1447801677,1447802821,-152,184,1112,1144,32
"blast500k_test_pub_fileFULL_gr_4659","IS24T-06XX267-DT","Wed 11/18/2015- 6:20:47.16","Wed 11/18/2015- 6:29:58.49",1447802447,1447802998,22946,1447802432,1447803015,15,17,551,583,32
"blast500k_test_pub_fileFULL_gr_466","IS24T-06XX288-DT","Tue 11/17/2015-19:20:12.31","Tue 11/17/2015-19:41:43.58",1447762812,1447764103,18753,1447762780,1447764116,32,13,1291,1336,45
"blast500k_test_pub_fileFULL_gr_4660","IS24T-06XX273-DT","Wed 11/18/2015- 6:27:59.52","Wed 11/18/2015- 6:48:24.82",1447802879,1447804104,22947,1447802847,1447804119,32,15,1225,1272,47
"blast500k_test_pub_fileFULL_gr_4661","IS24T-06XX300-DT","Wed 11/18/2015- 6:12:35.85","Wed 11/18/2015- 6:27:48.01",1447801955,1447802868,22948,1447801939,1447802891,16,23,913,952,39
"blast500k_test_pub_fileFULL_gr_4662","IS24T-06XX257-DT","Wed 11/18/2015- 6:19:17.00","Wed 11/18/2015- 6:29:52.45",1447802357,1447802992,22949,1447802329,1447803010,28,18,635,681,46
"blast500k_test_pub_fileFULL_gr_4663","IS24T-06XX278-DT","Wed 11/18/2015- 6:11:01.98","Wed 11/18/2015- 6:19:26.95",1447801861,1447802366,22950,1447801851,1447802397,10,31,505,546,41
"blast500k_test_pub_fileFULL_gr_4664","IS24T-06XX272-DT","Wed 11/18/2015- 6:12:51.52","Wed 11/18/2015- 6:26:27.33",1447801971,1447802787,22951,1447801948,1447802805,23,18,816,857,41
"blast500k_test_pub_fileFULL_gr_4665","IS24T-06XX209-DT","Wed 11/18/2015- 6:06:39.74","Wed 11/18/2015- 6:29:00.58",1447801599,1447802940,22952,1447801614,1447803010,-15,70,1341,1396,55
"blast500k_test_pub_fileFULL_gr_4666","IS24T-06XX284-DT","Wed 11/18/2015- 6:08:00.94","Wed 11/18/2015- 6:24:33.96",1447801680,1447802673,22953,1447801697,1447802738,-17,65,993,1041,48
"blast500k_test_pub_fileFULL_gr_4667","IS24T-06XX276-DT","Wed 11/18/2015- 6:19:43.84","Wed 11/18/2015- 6:35:03.71",1447802383,1447803303,22954,1447802361,1447803323,22,20,920,962,42
"blast500k_test_pub_fileFULL_gr_4668","IS24T-06XX264-DT","Wed 11/18/2015- 6:10:27.36","Wed 11/18/2015- 6:29:40.00",1447801827,1447802980,22955,1447801800,1447802997,27,17,1153,1197,44
"blast500k_test_pub_fileFULL_gr_4669","IS24T-06XX298-DT","Wed 11/18/2015- 7:06:18.37","Wed 11/18/2015- 7:23:37.30",1447805178,1447806217,22956,1447805218,1447806286,-40,69,1039,1068,29
"blast500k_test_pub_fileFULL_gr_467","IS24T-06XX295-DT","Tue 11/17/2015-18:38:37.20","Tue 11/17/2015-18:57:57.61",1447760317,1447761477,18754,1447760338,1447761538,-21,61,1160,1200,40
"blast500k_test_pub_fileFULL_gr_4670","IS24T-06XX256-DT","Wed 11/18/2015- 6:19:10.64","Wed 11/18/2015- 6:37:55.08",1447802350,1447803475,22957,1447802336,1447803491,14,16,1125,1155,30
"blast500k_test_pub_fileFULL_gr_4671","IS24T-06XX266-DT","Wed 11/18/2015- 6:07:56.26","Wed 11/18/2015- 6:17:07.90",1447801676,1447802227,22958,1447801650,1447802245,26,18,551,595,44
"blast500k_test_pub_fileFULL_gr_4672","IS24T-06XX278-DT","Wed 11/18/2015- 6:36:12.40","Wed 11/18/2015- 6:47:51.50",1447803372,1447804071,22959,1447803364,1447804103,8,32,699,739,40
"blast500k_test_pub_fileFULL_gr_4673","IS24T-06XX283-DT","Wed 11/18/2015- 6:11:15.90","Wed 11/18/2015- 6:22:07.26",1447801875,1447802527,22960,1447801875,1447802553,0,26,652,678,26
"blast500k_test_pub_fileFULL_gr_4674","IS24T-06XX271-DT","Wed 11/18/2015- 6:38:28.64","Wed 11/18/2015- 6:51:31.40",1447803508,1447804291,22961,1447803481,1447804306,27,15,783,825,42
"blast500k_test_pub_fileFULL_gr_4675","IS24T-06XX266-DT","Wed 11/18/2015- 6:13:26.21","Wed 11/18/2015- 6:23:00.84",1447802006,1447802580,22962,1447801992,1447802598,14,18,574,606,32
"blast500k_test_pub_fileFULL_gr_4676","IS24T-06XX297-DT","Wed 11/18/2015- 6:11:34.86","Wed 11/18/2015- 6:35:05.97",1447801894,1447803305,22963,1447801884,1447803331,10,26,1411,1447,36
"blast500k_test_pub_fileFULL_gr_4677","IS24T-06XX286-DT","Wed 11/18/2015- 6:19:43.99","Wed 11/18/2015- 6:31:58.66",1447802383,1447803118,22964,1447802370,1447803146,13,28,735,776,41
"blast500k_test_pub_fileFULL_gr_4678","IS24T-06XX276-DT","Wed 11/18/2015- 6:08:41.73","Wed 11/18/2015- 6:19:16.73",1447801721,1447802356,22965,1447801709,1447802373,12,17,635,664,29
"blast500k_test_pub_fileFULL_gr_4679","IS24T-06XX286-DT","Wed 11/18/2015- 6:40:50.67","Wed 11/18/2015- 6:58:23.24",1447803650,1447804703,22966,1447803634,1447804723,16,20,1053,1089,36
"blast500k_test_pub_fileFULL_gr_468","IS24T-06XX282-DT","Tue 11/17/2015-18:43:10.10","Tue 11/17/2015-18:54:14.91",1447760590,1447761254,18755,1447760574,1447761283,16,29,664,709,45
"blast500k_test_pub_fileFULL_gr_4680","IS24T-06XX287-DT","Wed 11/18/2015- 6:26:16.91","Wed 11/18/2015- 6:37:09.37",1447802776,1447803429,22967,1447802773,1447803458,3,29,653,685,32
"blast500k_test_pub_fileFULL_gr_4681","IS24T-06XX256-DT","Wed 11/18/2015- 6:33:30.51","Wed 11/18/2015- 6:48:38.47",1447803210,1447804118,22968,1447803187,1447804134,23,16,908,947,39
"blast500k_test_pub_fileFULL_gr_4682","IS24T-06XX277-DT","Wed 11/18/2015- 6:19:39.02","Wed 11/18/2015- 6:27:56.25",1447802379,1447802876,22969,1447802363,1447802894,16,18,497,531,34
"blast500k_test_pub_fileFULL_gr_4683","IS24T-06XX295-DT","Wed 11/18/2015- 6:08:28.48","Wed 11/18/2015- 6:20:03.40",1447801708,1447802403,22970,1447801725,1447802461,-17,58,695,736,41
"blast500k_test_pub_fileFULL_gr_4684","IS24T-06XX259-DT","Wed 11/18/2015- 6:21:58.00","Wed 11/18/2015- 6:39:13.05",1447802518,1447803553,22971,1447802507,1447803567,11,14,1035,1060,25
"blast500k_test_pub_fileFULL_gr_4685","IS24T-06XX289-DT","Wed 11/18/2015- 6:25:14.05","Wed 11/18/2015- 6:34:46.71",1447802714,1447803286,22972,1447802707,1447803322,7,36,572,615,43
"blast500k_test_pub_fileFULL_gr_4686","IS24T-06XX265-DT","Wed 11/18/2015- 6:23:40.73","Wed 11/18/2015- 6:42:35.79",1447802620,1447803755,22973,1447802602,1447803774,18,19,1135,1172,37
"blast500k_test_pub_fileFULL_gr_4687","IS24T-06XX287-DT","Wed 11/18/2015- 6:12:12.36","Wed 11/18/2015- 6:27:35.22",1447801932,1447802855,22974,1447801934,1447802891,-2,36,923,957,34
"blast500k_test_pub_fileFULL_gr_4688","IS24T-06XX293-DT","Wed 11/18/2015- 6:12:12.94","Wed 11/18/2015- 6:36:00.55",1447801932,1447803360,22975,1447801939,1447803397,-7,37,1428,1458,30
"blast500k_test_pub_fileFULL_gr_4689","IS24T-06XX252-DT","Wed 11/18/2015- 6:13:47.08","Wed 11/18/2015- 6:36:06.32",1447802027,1447803366,22976,1447802001,1447803385,26,19,1339,1384,45
"blast500k_test_pub_fileFULL_gr_469","IS24T-06XX285-DT","Tue 11/17/2015-18:46:42.83","Tue 11/17/2015-19:01:15.35",1447760802,1447761675,18756,1447760789,1447761702,13,27,873,913,40
"blast500k_test_pub_fileFULL_gr_4690","IS24T-06XX272-DT","Wed 11/18/2015- 6:23:18.72","Wed 11/18/2015- 6:34:15.21",1447802598,1447803255,22977,1447802570,1447803270,28,15,657,700,43
"blast500k_test_pub_fileFULL_gr_4691","IS24T-06XX257-DT","Wed 11/18/2015- 6:22:04.03","Wed 11/18/2015- 6:37:07.55",1447802524,1447803427,22978,1447802511,1447803442,13,15,903,931,28
"blast500k_test_pub_fileFULL_gr_4692","IS24T-06XX285-DT","Wed 11/18/2015- 6:19:10.92","Wed 11/18/2015- 6:35:46.64",1447802350,1447803346,22979,1447802334,1447803370,16,24,996,1036,40
"blast500k_test_pub_fileFULL_gr_4693","IS24T-06XX255-DT","Wed 11/18/2015- 6:34:54.45","Wed 11/18/2015- 6:55:37.85",1447803294,1447804537,22980,1447803268,1447804552,26,15,1243,1284,41
"blast500k_test_pub_fileFULL_gr_4694","IS24T-06XX253-DT","Wed 11/18/2015- 6:31:04.58","Wed 11/18/2015- 6:46:21.35",1447803064,1447803981,22981,1447803039,1447803998,25,17,917,959,42
"blast500k_test_pub_fileFULL_gr_4695","IS24T-06XX269-DT","Wed 11/18/2015- 6:16:14.71","Wed 11/18/2015- 6:28:44.63",1447802174,1447802924,22982,1447802161,1447802951,13,27,750,790,40
"blast500k_test_pub_fileFULL_gr_4696","IS24T-06XX284-DT","Wed 11/18/2015- 6:14:51.61","Wed 11/18/2015- 6:40:50.12",1447802091,1447803650,22983,1447802099,1447803712,-8,62,1559,1613,54
"blast500k_test_pub_fileFULL_gr_4697","IS24T-06XX296-DT","Wed 11/18/2015- 6:22:18.54","Wed 11/18/2015- 6:30:06.54",1447802538,1447803006,22984,1447802524,1447803031,14,25,468,507,39
"blast500k_test_pub_fileFULL_gr_4698","IS24T-06XX291-DT","Wed 11/18/2015- 6:19:00.33","Wed 11/18/2015- 6:28:43.29",1447802340,1447802923,22985,1447802338,1447802947,2,24,583,609,26
"blast500k_test_pub_fileFULL_gr_4699","IS24T-06XX288-DT","Wed 11/18/2015- 6:18:34.47","Wed 11/18/2015- 6:37:24.46",1447802314,1447803444,22986,1447802256,1447803458,58,14,1130,1202,72
"blast500k_test_pub_fileFULL_gr_47","IS24T-06XX297-DT","Tue 11/17/2015-17:42:19.14","Tue 11/17/2015-18:04:08.47",1447756939,1447758248,18334,1447756892,1447758284,47,36,1309,1392,83
"blast500k_test_pub_fileFULL_gr_470","IS24T-06XX275-DT","Tue 11/17/2015-19:10:22.30","Tue 11/17/2015-19:26:06.66",1447762222,1447763166,18757,1447762209,1447763195,13,29,944,986,42
"blast500k_test_pub_fileFULL_gr_4700","IS24T-06XX209-DT","Wed 11/18/2015- 6:21:11.42","Wed 11/18/2015- 6:40:53.89",1447802471,1447803653,22987,1447802492,1447803722,-21,69,1182,1230,48
"blast500k_test_pub_fileFULL_gr_4701","IS24T-06XX261-DT","Wed 11/18/2015- 6:31:31.00","Wed 11/18/2015- 6:48:02.59",1447803091,1447804082,22988,1447803068,1447804093,23,11,991,1025,34
"blast500k_test_pub_fileFULL_gr_4702","IS24T-06XX253-DT","Wed 11/18/2015- 6:19:18.57","Wed 11/18/2015- 6:31:43.51",1447802358,1447803103,22989,1447802331,1447803121,27,18,745,790,45
"blast500k_test_pub_fileFULL_gr_4703","IS24T-06XX291-DT","Wed 11/18/2015- 6:15:34.24","Wed 11/18/2015- 6:31:34.05",1447802134,1447803094,22990,1447802118,1447803122,16,28,960,1004,44
"blast500k_test_pub_fileFULL_gr_4704","IS24T-06XX287-DT","Wed 11/18/2015- 6:37:28.68","Wed 11/18/2015- 6:51:35.26",1447803448,1447804295,22991,1447803445,1447804324,3,29,847,879,32
"blast500k_test_pub_fileFULL_gr_4705","IS24T-06XX254-DT","Wed 11/18/2015- 6:15:28.28","Wed 11/18/2015- 6:38:07.82",1447802128,1447803487,22992,1447802099,1447803504,29,17,1359,1405,46
"blast500k_test_pub_fileFULL_gr_4706","IS24T-06XX272-DT","Wed 11/18/2015- 6:26:57.71","Wed 11/18/2015- 6:40:20.51",1447802817,1447803620,22993,1447802793,1447803637,24,17,803,844,41
"blast500k_test_pub_fileFULL_gr_4707","IS24T-06XX266-DT","Wed 11/18/2015- 6:17:40.28","Wed 11/18/2015- 6:29:13.64",1447802260,1447802953,22994,1447802233,1447802970,27,17,693,737,44
"blast500k_test_pub_fileFULL_gr_4708","IS24T-06XX281-DT","Wed 11/18/2015- 6:14:42.82","Wed 11/18/2015- 6:35:46.95",1447802082,1447803346,22995,1447802067,1447803374,15,28,1264,1307,43
"blast500k_test_pub_fileFULL_gr_4709","IS24T-06XX262-DT","Wed 11/18/2015- 6:25:35.72","Wed 11/18/2015- 6:56:53.09",1447802735,1447804613,22996,1447802711,1447804641,24,28,1878,1930,52
"blast500k_test_pub_fileFULL_gr_471","IS24T-06XX256-DT","Tue 11/17/2015-18:58:58.14","Tue 11/17/2015-19:16:14.70",1447761538,1447762574,18758,1447761514,1447762594,24,20,1036,1080,44
"blast500k_test_pub_fileFULL_gr_4710","IS24T-06XX268-DT","Wed 11/18/2015- 6:16:45.01","Wed 11/18/2015- 6:33:31.28",1447802205,1447803211,22997,1447802180,1447803225,25,14,1006,1045,39
"blast500k_test_pub_fileFULL_gr_4711","IS24T-06XX267-DT","Wed 11/18/2015- 6:30:29.30","Wed 11/18/2015- 6:45:49.08",1447803029,1447803949,22998,1447803003,1447803968,26,19,920,965,45
"blast500k_test_pub_fileFULL_gr_4712","IS24T-06XX295-DT","Wed 11/18/2015- 6:31:53.84","Wed 11/18/2015- 6:44:25.03",1447803113,1447803865,22999,1447803128,1447803926,-15,61,752,798,46
"blast500k_test_pub_fileFULL_gr_4713","IS24T-06XX275-DT","Wed 11/18/2015- 6:15:32.39","Wed 11/18/2015- 6:36:17.89",1447802132,1447803377,23000,1447802122,1447803404,10,27,1245,1282,37
"blast500k_test_pub_fileFULL_gr_4714","IS24T-06XX276-DT","Wed 11/18/2015- 6:35:32.15","Wed 11/18/2015- 6:56:48.61",1447803332,1447804608,23001,1447803310,1447804623,22,15,1276,1313,37
"blast500k_test_pub_fileFULL_gr_4715","IS24T-06XX252-DT","Wed 11/18/2015- 6:30:11.25","Wed 11/18/2015- 6:43:38.24",1447803011,1447803818,23002,1447802986,1447803832,25,14,807,846,39
"blast500k_test_pub_fileFULL_gr_4716","IS24T-06XX295-DT","Wed 11/18/2015- 6:20:18.55","Wed 11/18/2015- 6:31:17.30",1447802418,1447803077,23003,1447802448,1447803127,-30,50,659,679,20
"blast500k_test_pub_fileFULL_gr_4717","IS24T-06XX277-DT","Wed 11/18/2015- 6:59:58.80","Wed 11/18/2015- 7:15:52.46",1447804798,1447805752,23004,1447804772,1447805770,26,18,954,998,44
"blast500k_test_pub_fileFULL_gr_4718","IS24T-06XX299-DT","Wed 11/18/2015- 6:16:03.23","Wed 11/18/2015- 6:29:56.03",1447802163,1447802996,23005,1447802183,1447803051,-20,55,833,868,35
"blast500k_test_pub_fileFULL_gr_4719","IS24T-06XX265-DT","Wed 11/18/2015- 6:23:23.48","Wed 11/18/2015- 6:36:48.32",1447802603,1447803408,23006,1447802577,1447803422,26,14,805,845,40
"blast500k_test_pub_fileFULL_gr_472","IS24T-06XX258-DT","Tue 11/17/2015-18:52:37.38","Tue 11/17/2015-19:08:37.98",1447761157,1447762117,18759,1447761135,1447762133,22,16,960,998,38
"blast500k_test_pub_fileFULL_gr_4720","IS24T-06XX299-DT","Wed 11/18/2015- 6:30:24.12","Wed 11/18/2015- 6:47:42.04",1447803024,1447804062,23007,1447803038,1447804106,-14,44,1038,1068,30
"blast500k_test_pub_fileFULL_gr_4721","IS24T-06XX284-DT","Wed 11/18/2015- 6:19:48.15","Wed 11/18/2015- 6:33:24.58",1447802388,1447803204,23008,1447802398,1447803268,-10,64,816,870,54
"blast500k_test_pub_fileFULL_gr_4722","IS24T-06XX297-DT","Wed 11/18/2015- 6:35:43.58","Wed 11/18/2015- 7:02:03.26",1447803343,1447804923,23009,1447803331,1447804948,12,25,1580,1617,37
"blast500k_test_pub_fileFULL_gr_4723","IS24T-06XX275-DT","Wed 11/18/2015- 6:27:27.85","Wed 11/18/2015- 6:45:54.88",1447802847,1447803954,23010,1447802835,1447803982,12,28,1107,1147,40
"blast500k_test_pub_fileFULL_gr_4724","IS24T-06XX300-DT","Wed 11/18/2015- 6:18:18.30","Wed 11/18/2015- 6:33:51.06",1447802298,1447803231,23011,1447802280,1447803259,18,28,933,979,46
"blast500k_test_pub_fileFULL_gr_4725","IS24T-06XX265-DT","Wed 11/18/2015- 6:37:17.95","Wed 11/18/2015- 6:51:50.48",1447803437,1447804310,23012,1447803409,1447804325,28,15,873,916,43
"blast500k_test_pub_fileFULL_gr_4726","IS24T-06XX288-DT","Wed 11/18/2015- 7:14:34.87","Wed 11/18/2015- 7:33:21.87",1447805674,1447806801,23013,1447805621,1447806809,53,8,1127,1188,61
"blast500k_test_pub_fileFULL_gr_4727","IS24T-06XX259-DT","Wed 11/18/2015- 6:20:36.51","Wed 11/18/2015- 6:30:57.98",1447802436,1447803057,23014,1447802408,1447803075,28,18,621,667,46
"blast500k_test_pub_fileFULL_gr_4728","IS24T-06XX278-DT","Wed 11/18/2015- 6:50:04.92","Wed 11/18/2015- 7:07:10.21",1447804204,1447805230,23015,1447804208,1447805261,-4,31,1026,1053,27
"blast500k_test_pub_fileFULL_gr_4729","IS24T-06XX262-DT","Wed 11/18/2015- 6:21:31.48","Wed 11/18/2015- 6:48:59.71",1447802491,1447804139,23016,1447802457,1447804162,34,23,1648,1705,57
"blast500k_test_pub_fileFULL_gr_473","IS24T-06XX292-DT","Tue 11/17/2015-18:49:26.47","Tue 11/17/2015-18:53:50.13",1447760966,1447761230,18760,1447761011,1447761313,-45,83,264,302,38
"blast500k_test_pub_fileFULL_gr_4730","IS24T-06XX289-DT","Wed 11/18/2015- 6:26:55.03","Wed 11/18/2015- 6:40:16.29",1447802815,1447803616,23017,1447802818,1447803648,-3,32,801,830,29
"blast500k_test_pub_fileFULL_gr_4731","IS24T-06XX262-DT","Wed 11/18/2015- 6:23:27.44","Wed 11/18/2015- 6:49:18.90",1447802607,1447804158,23018,1447802572,1447804175,35,17,1551,1603,52
"blast500k_test_pub_fileFULL_gr_4732","IS24T-06XX296-DT","Wed 11/18/2015- 6:30:33.26","Wed 11/18/2015- 6:49:13.07",1447803033,1447804153,23019,1447803019,1447804180,14,27,1120,1161,41
"blast500k_test_pub_fileFULL_gr_4733","IS24T-06XX278-DT","Wed 11/18/2015- 6:34:02.83","Wed 11/18/2015- 6:49:49.26",1447803242,1447804189,23020,1447803232,1447804219,10,30,947,987,40
"blast500k_test_pub_fileFULL_gr_4734","IS24T-06XX285-DT","Wed 11/18/2015- 6:49:34.44","Wed 11/18/2015- 7:07:53.11",1447804174,1447805273,23021,1447804157,1447805290,17,17,1099,1133,34
"blast500k_test_pub_fileFULL_gr_4735","IS24T-06XX268-DT","Wed 11/18/2015- 6:20:06.28","Wed 11/18/2015- 6:38:15.44",1447802406,1447803495,23022,1447802386,1447803512,20,17,1089,1126,37
"blast500k_test_pub_fileFULL_gr_4736","IS24T-06XX266-DT","Wed 11/18/2015- 6:29:43.62","Wed 11/18/2015- 6:41:06.40",1447802983,1447803666,23023,1447802958,1447803683,25,17,683,725,42
"blast500k_test_pub_fileFULL_gr_4737","IS24T-06XX279-DT","Wed 11/18/2015- 6:19:01.43","Wed 11/18/2015- 6:39:35.96",1447802341,1447803575,23024,1447802344,1447803620,-3,45,1234,1276,42
"blast500k_test_pub_fileFULL_gr_4738","IS24T-06XX286-DT","Wed 11/18/2015- 6:20:35.63","Wed 11/18/2015- 6:40:18.86",1447802435,1447803618,23025,1447802437,1447803647,-2,29,1183,1210,27
"blast500k_test_pub_fileFULL_gr_4739","IS24T-06XX276-DT","Wed 11/18/2015- 6:21:33.41","Wed 11/18/2015- 6:30:27.64",1447802493,1447803027,23026,1447802482,1447803046,11,19,534,564,30
"blast500k_test_pub_fileFULL_gr_474","IS24T-06XX257-DT","Tue 11/17/2015-18:43:15.21","Tue 11/17/2015-19:02:37.84",1447760595,1447761757,18761,1447760579,1447761772,16,15,1162,1193,31
"blast500k_test_pub_fileFULL_gr_4740","IS24T-06XX263-DT","Wed 11/18/2015- 6:23:09.28","Wed 11/18/2015- 6:39:07.59",1447802589,1447803547,23027,1447802567,1447803564,22,17,958,997,39
"blast500k_test_pub_fileFULL_gr_4741","IS24T-06XX253-DT","Wed 11/18/2015- 6:32:01.24","Wed 11/18/2015- 6:48:30.17",1447803121,1447804110,23028,1447803108,1447804124,13,14,989,1016,27
"blast500k_test_pub_fileFULL_gr_4742","IS24T-06XX261-DT","Wed 11/18/2015- 6:20:06.13","Wed 11/18/2015- 6:31:37.66",1447802406,1447803097,23029,1447802380,1447803103,26,6,691,723,32
"blast500k_test_pub_fileFULL_gr_4743","IS24T-06XX257-DT","Wed 11/18/2015- 6:44:15.10","Wed 11/18/2015- 7:00:29.21",1447803855,1447804829,23030,1447803842,1447804845,13,16,974,1003,29
"blast500k_test_pub_fileFULL_gr_4744","IS24T-06XX209-DT","Wed 11/18/2015- 6:28:18.13","Wed 11/18/2015- 6:43:22.22",1447802898,1447803802,23031,1447802921,1447803870,-23,68,904,949,45
"blast500k_test_pub_fileFULL_gr_4745","IS24T-06XX264-DT","Wed 11/18/2015- 6:27:04.22","Wed 11/18/2015- 7:03:04.17",1447802824,1447804984,23032,1447802788,1447804996,36,12,2160,2208,48
"blast500k_test_pub_fileFULL_gr_4746","IS24T-06XX293-DT","Wed 11/18/2015- 6:27:31.84","Wed 11/18/2015- 6:48:40.99",1447802851,1447804120,23033,1447802842,1447804159,9,39,1269,1317,48
"blast500k_test_pub_fileFULL_gr_4747","IS24T-06XX264-DT","Wed 11/18/2015- 6:30:08.58","Wed 11/18/2015- 6:42:30.65",1447803008,1447803750,23034,1447802984,1447803761,24,11,742,777,35
"blast500k_test_pub_fileFULL_gr_4748","IS24T-06XX283-DT","Wed 11/18/2015- 6:22:33.65","Wed 11/18/2015- 6:39:01.56",1447802553,1447803541,23035,1447802541,1447803567,12,26,988,1026,38
"blast500k_test_pub_fileFULL_gr_4749","IS24T-06XX297-DT","Wed 11/18/2015- 6:41:55.70","Wed 11/18/2015- 6:55:32.83",1447803715,1447804532,23036,1447803704,1447804568,11,36,817,864,47
"blast500k_test_pub_fileFULL_gr_475","IS24T-06XX254-DT","Tue 11/17/2015-18:59:20.15","Tue 11/17/2015-19:23:11.57",1447761560,1447762991,18762,1447761528,1447763007,32,16,1431,1479,48
"blast500k_test_pub_fileFULL_gr_4750","IS24T-06XX287-DT","Wed 11/18/2015- 7:00:45.93","Wed 11/18/2015- 7:18:54.41",1447804845,1447805934,23037,1447804843,1447805957,2,23,1089,1114,25
"blast500k_test_pub_fileFULL_gr_4751","IS24T-06XX275-DT","Wed 11/18/2015- 6:55:12.74","Wed 11/18/2015- 7:08:11.61",1447804512,1447805291,23038,1447804507,1447805322,5,31,779,815,36
"blast500k_test_pub_fileFULL_gr_4752","IS24T-06XX253-DT","Wed 11/18/2015- 7:02:40.45","Wed 11/18/2015- 7:18:02.68",1447804960,1447805882,23039,1447804934,1447805893,26,11,922,959,37
"blast500k_test_pub_fileFULL_gr_4753","IS24T-06XX265-DT","Wed 11/18/2015- 6:43:02.72","Wed 11/18/2015- 6:54:55.30",1447803782,1447804495,23040,1447803761,1447804512,21,17,713,751,38
"blast500k_test_pub_fileFULL_gr_4754","IS24T-06XX280-DT","Wed 11/18/2015- 6:24:31.03","Wed 11/18/2015- 6:44:05.28",1447802671,1447803845,23041,1447802809,1447804027,-138,182,1174,1218,44
"blast500k_test_pub_fileFULL_gr_4755","IS24T-06XX289-DT","Wed 11/18/2015- 6:40:33.12","Wed 11/18/2015- 6:57:08.48",1447803633,1447804628,23042,1447803635,1447804660,-2,32,995,1025,30
"blast500k_test_pub_fileFULL_gr_4756","IS24T-06XX285-DT","Wed 11/18/2015- 6:22:27.56","Wed 11/18/2015- 6:35:48.90",1447802547,1447803348,23043,1447802545,1447803370,2,22,801,825,24
"blast500k_test_pub_fileFULL_gr_4757","IS24T-06XX280-DT","Wed 11/18/2015- 6:19:01.83","Wed 11/18/2015- 6:40:14.71",1447802341,1447803614,23044,1447802480,1447803798,-139,184,1273,1318,45
"blast500k_test_pub_fileFULL_gr_4758","IS24T-06XX266-DT","Wed 11/18/2015- 6:41:23.20","Wed 11/18/2015- 6:58:38.00",1447803683,1447804718,23045,1447803671,1447804732,12,14,1035,1061,26
"blast500k_test_pub_fileFULL_gr_4759","IS24T-06XX281-DT","Wed 11/18/2015- 6:36:29.89","Wed 11/18/2015- 6:51:55.39",1447803389,1447804315,23046,1447803374,1447804340,15,25,926,966,40
"blast500k_test_pub_fileFULL_gr_476","IS24T-06XX271-DT","Tue 11/17/2015-18:40:43.06","Tue 11/17/2015-19:09:01.24",1447760443,1447762141,18763,1447760419,1447762156,24,15,1698,1737,39
"blast500k_test_pub_fileFULL_gr_4760","IS24T-06XX263-DT","Wed 11/18/2015- 6:31:37.43","Wed 11/18/2015- 6:52:53.04",1447803097,1447804373,23047,1447803070,1447804387,27,14,1276,1317,41
"blast500k_test_pub_fileFULL_gr_4761","IS24T-06XX273-DT","Wed 11/18/2015- 6:48:50.04","Wed 11/18/2015- 7:03:57.74",1447804130,1447805037,23048,1447804107,1447805053,23,16,907,946,39
"blast500k_test_pub_fileFULL_gr_4762","IS24T-06XX299-DT","Wed 11/18/2015- 6:39:15.04","Wed 11/18/2015- 6:57:29.78",1447803555,1447804649,23049,1447803567,1447804706,-12,57,1094,1139,45
